name,badge,discount,old_price,price,product_url,category,brand
SIUX VALKIRIA PRO 2025,,29,324.99,229.95,https://www.padelnuestro.com/int/siux-valkiria-pro-2025,padel-rackets,Siux
SIUX TRILOGY PRO 5 2025,,29,324.95,229.95,https://www.padelnuestro.com/int/siux-trilogy-pro-5-2025,padel-rackets,Siux
SIUX PEGASUS REVOLUTION 2,Exclusive,54,349.94,159.95,https://www.padelnuestro.com/int/siux-pegasus-revolution-2-109481-p,padel-rackets,Siux
SIUX ELECTRA 4 FLOW,Exclusive,10,279,251.95,https://www.padelnuestro.com/int/siux-electra-4-flow,padel-rackets,Siux
SIUX TRILOGY ELITE 5,,30,228.94,159.95,https://www.padelnuestro.com/int/siux-trilogy-elite-5,padel-rackets,Siux
SIUX DIABLO ELITE 4 2025,,15,228.94,194.95,https://www.padelnuestro.com/int/siux-diablo-elite-4-2025,padel-rackets,Siux
SIUX BLACK CARBON REVOLUTION 2 ORANGE,,39,229.95,139.95,https://www.padelnuestro.com/int/siux-black-carbon-revolution-2-24394-p,padel-rackets,Siux
SIUX EVOQUE 3,,60,199.95,79.95,https://www.padelnuestro.com/int/28779-p,padel-rackets,Siux
SIUX VIKING IV,,58,129.95,54.95,https://www.padelnuestro.com/int/siux-viking-iv-28784-p,padel-rackets,Siux
SIUX GEA,,26,209.95,154.95,https://www.padelnuestro.com/int/siux-gea,padel-rackets,Siux
SIUX BLACK CARBON REVOLUTION 2 RED,,57,325.95,139.95,https://www.padelnuestro.com/int/siux-black-carbon-revolution-2-racket-106184-p,padel-rackets,Siux
SIUX ELECTRA ST1,,57,299,129.95,https://www.padelnuestro.com/int/siux-electra-st1-25186-p,padel-rackets,Siux
SIUX DIABLO GO 4,,32,139,94.95,https://www.padelnuestro.com/int/siux-diablo-go-4,padel-rackets,Siux
SIUX TRILOGY GO 4 WOMEN'S,,46,149,79.95,https://www.padelnuestro.com/int/siux-trilogy-go-4-women-s,padel-rackets,Siux
SIUX TRILOGY GO 5,,32,139,94.95,https://www.padelnuestro.com/int/siux-trilogy-go-5,padel-rackets,Siux
SIUX ELECTRA GO 4,,32,139,94.95,https://www.padelnuestro.com/int/siux-electra-go-4,padel-rackets,Siux
SIUX INVICTA 2023,,64,219.95,79.95,https://www.padelnuestro.com/int/siux-invicta-2023-28777-p,padel-rackets,Siux
SIUX TRILOGY GO 4,,43,175,99.95,https://www.padelnuestro.com/int/siux-trilogy-go-4-109484-p,padel-rackets,Siux
SIUX FENIX ELITE 5,,21,228.94,179.95,https://www.padelnuestro.com/int/siux-fenix-elite-5,padel-rackets,Siux
SIUX SX6,,57,139.95,59.95,https://www.padelnuestro.com/int/siux-sx6-24750-p,padel-rackets,Siux
SIUX DIABLO REVOLUTION II SANYO PRO RACKET,,60,350,139.95,https://www.padelnuestro.com/int/siux-diablo-revolution-ii-sanyo-pro-racket-31929-p,padel-rackets,Siux
SIUX ELECTRA ST3 LITE,,43,229,129.95,https://www.padelnuestro.com/int/109476-p,padel-rackets,Siux
SIUX BEAT HYBRID 2 2025,,29,84.95,59.95,https://www.padelnuestro.com/int/siux-beat-hybrid-2-2025,padel-rackets,Siux
SIUX BEAT CONTROL 2 2025,,29,84.95,59.95,https://www.padelnuestro.com/int/siux-beat-control-2-2025,padel-rackets,Siux
SIUX VALKIRIA ELITE 2025 WOMAN,,30,229,159.95,https://www.padelnuestro.com/int/siux-valkiria-elite-2025-woman,padel-rackets,Siux
SIUX SPYDER LITE 3 HARD,,30,229,159.95,https://www.padelnuestro.com/int/siux-spyder-lite-3-hard-109482-p,padel-rackets,Siux
SIUX SPYDER LITE CTRL 3 HARD,,30,229,159.95,https://www.padelnuestro.com/int/siux-spyder-lite-ctrl-3-hard-109483-p,padel-rackets,Siux
SIUX TRILOGY 3 CONTROL RACKET,,64,319.95,114.95,https://www.padelnuestro.com/int/siux-trilogy-3-control-racket-28756-p,padel-rackets,Siux
SIUX TRILOGY 4 CONTROL LITE AIR W,,54,229,104.95,https://www.padelnuestro.com/int/siux-trilogy-4-control-lite-air-w-109591-p,padel-rackets,Siux
SIUX PEGASUS REVOLUTION CUBE,,60,399.95,159.95,https://www.padelnuestro.com/int/siux-pegasus-revolution-cube-24659-p,padel-rackets,Siux
SIUX ELECTRA ST2 JUNIOR,,39,89.95,54.95,https://www.padelnuestro.com/int/siux-electra-st2-junior-28787-p,padel-rackets,Siux
SIUX PEGASUS GRAPHENE 1K PADEL RACKET,,44,286,159.95,https://www.padelnuestro.com/int/siux-pegasus-graphene-1k-padel-racket-20110-p,padel-rackets,Siux
SIUX LIBERTY HYBRID,,70,299,89.95,https://www.padelnuestro.com/int/siux-liberty-hybrid-108573-p,padel-rackets,Siux
SIUX LIBERTY CONTROL,,70,299,89.95,https://www.padelnuestro.com/int/siux-liberty-control-108572-p,padel-rackets,Siux
DUO PACK SIUX DIABLO GO 3,,53,407.95,189.95,https://www.padelnuestro.com/int/duo-pack-siux-diablo-go-3,padel-rackets,Siux
PACK DUO SIUX ELECTRA LITE 3,,49,487.94,249.95,https://www.padelnuestro.com/int/pack-duo-siux-electra-lite-3,padel-rackets,Siux
SIUX DIABLO DIABLO REVOLUTION 2 JUNIOR GREEN,,38,79.94,49.95,https://www.padelnuestro.com/int/siux-diablo-diablo-revolution-2-junior-green-28789-p,padel-rackets,Siux
SIUX FENIX III JAVI RUIZ PRO,Out of stock,63,350,129.95,https://www.padelnuestro.com/int/siux-fenix-iii-javi-ruiz-pro-28751-p,padel-rackets,Siux
SIUX BLACK CARBON SANDY SHINE,Out of stock,43,229.95,129.95,https://www.padelnuestro.com/int/siux-black-carbon-sandy-shine,padel-rackets,Siux
SIUX SX7 AIR,Out of stock,45,109,59.95,https://www.padelnuestro.com/int/siux-sx7-air-28786-p,padel-rackets,Siux
SIUX FENIX PRO 5 BLACK,,29,324.95,229.95,https://www.padelnuestro.com/int/siux-fenix-pro-5-black,padel-rackets,Siux
SIUX ELECTRA ST3 STUPA PRO,Out of stock,44,295,164.95,https://www.padelnuestro.com/int/109477-p,padel-rackets,Siux
SIUX FENIX PRO 4,Out of stock,39,295,179.95,https://www.padelnuestro.com/int/siux-fenix-pro-4-109479-p,padel-rackets,Siux
SIUX DIABLO REVOLUTION PRO 3,Out of stock,44,295,164.95,https://www.padelnuestro.com/int/siux-diablo-revolution-pro-3-109473-p,padel-rackets,Siux
SIUX BEAT JUNIOR 2025,Out of stock,27,74.95,54.95,https://www.padelnuestro.com/int/siux-beat-junior-2025,padel-rackets,Siux
SIUX ELECTRA ELITE 4 2025,Out of stock,24,228.94,174.95,https://www.padelnuestro.com/int/siux-electra-elite-4-2025,padel-rackets,Siux
SIUX BEAT HYBRID AIR 2 2025,Out of stock,24,84.95,64.95,https://www.padelnuestro.com/int/siux-beat-hybrid-air-2-2025,padel-rackets,Siux
SIUX SPARTAN REVOLUTION 2 2023,Out of stock,69,290,89.95,https://www.padelnuestro.com/int/siux-spartan-revolution-2-2023-28763-p,padel-rackets,Siux
SIUX ADRENALINE IBAI EDITION,Out of stock,39,99,59.95,https://www.padelnuestro.com/int/siux-adrenaline-ibai-edition-27772-p,padel-rackets,Siux
SIUX ELECTRA ST3 SPECIAL EDITION,Out of stock,48,349,179.95,https://www.padelnuestro.com/int/siux-electra-st3-special-edition,padel-rackets,Siux
SIUX GENESIS HYBRID 12K,Out of stock,26,299,219.95,https://www.padelnuestro.com/int/siux-genesis-hybrid-12k-26376-p,padel-rackets,Siux
SIUX FENIX 3K PADEL RACKET,Out of stock,48,269,139.95,https://www.padelnuestro.com/int/siux-fenix-3k-padel-racket-22774-p,padel-rackets,Siux
SIUX GENESIS POWER 12K,Out of stock,0,245,244.95,https://www.padelnuestro.com/int/siux-genesis-power-12k-26377-p,padel-rackets,Siux
SIUX TRILOGY CONTROL PRO 4,Out of stock,36,295,189.95,https://www.padelnuestro.com/int/siux-trilogy-control-pro-4-109486-p,padel-rackets,Siux
SIUX BEAT HYBRID,Out of stock,18,79,64.95,https://www.padelnuestro.com/int/109468-p,padel-rackets,Siux
SIUX BEAT HYBRID AIR,Out of stock,18,79,64.95,https://www.padelnuestro.com/int/siux-beat-hybrid-air-109469-p,padel-rackets,Siux
SIUX BEAT CONTROL,Out of stock,20,79,62.95,https://www.padelnuestro.com/int/siux-beat-control-109467-p,padel-rackets,Siux
SIUX ULTRA PRO,Out of stock,48,329.95,169.95,https://www.padelnuestro.com/int/109487-p,padel-rackets,Siux
SIUX ELECTRA ST2 CONTROL RACKET,Out of stock,53,299,139.95,https://www.padelnuestro.com/int/siux-electra-st2-control-racket-30237-p,padel-rackets,Siux
Siux Beat Kid,Out of stock,28,68.95,49.95,https://www.padelnuestro.com/int/siux-beat-kid-109592-p,padel-rackets,Siux
SIUX VELOX FLEX GREEN,,9,149,134.95,https://www.padelnuestro.com/int/siux-velox-flex-green,padel-rackets,Siux
SIUX SPYDER 4 CONTROL FLEX,,0,,139,https://www.padelnuestro.com/int/siux-spyder-4-control-flex,padel-rackets,Siux
SIUX VELOX FLEX BLUE,Out of stock,9,149,134.95,https://www.padelnuestro.com/int/siux-velox-flex-blue,padel-rackets,Siux
SIUX DIABLO DIABLO REVOLUTION 2 JUNIOR BLUE,Out of stock,38,79.94,49.95,https://www.padelnuestro.com/int/siux-diablo-diablo-revolution-2-junior-blue-28788-p,padel-rackets,Siux
STAR VIE METHEORA WARRIOR 2022,Out of stock,80,379.9,74.95,https://www.padelnuestro.com/int/star-vie-metheora-warrior-2022-26517-p,padel-rackets,Starvie
GOLD STAR VIE BASALT CARBON PADEL RACKET,Out of stock,68,309.95,99.95,https://www.padelnuestro.com/int/star-vie-basalto-carbon-oro-19094-p,padel-rackets,Starvie
STAR VIE S2 FLUOR CARBON EFFECT PADEL RACKET,Exclusive,65,300,104.95,https://www.padelnuestro.com/int/star-vie-s2-fluor-carbon-effect-padel-racket-23451-p,padel-rackets,Starvie
Star Vie Metheora Warrior,Exclusive,64,364.99,129.95,https://www.padelnuestro.com/int/star-vie-metheora-warrior-30452-p,padel-rackets,Starvie
Starvie Titania Soft 2024,,58,189.95,79.95,https://www.padelnuestro.com/int/starvie-titania-soft-2024-112023-p,padel-rackets,Starvie
Starvie Titania Ultra Speed Soft 2024,,53,189.95,89.95,https://www.padelnuestro.com/int/starvie-titania-ultra-speed-soft-2024-112024-p,padel-rackets,Starvie
STAR VIE KRAKEN PRO,,48,220.9,114.95,https://www.padelnuestro.com/int/star-vie-kraken-pro-21825-p,padel-rackets,Starvie
Starvie Aquila Pro 2024,Out of stock,46,203.95,109.95,https://www.padelnuestro.com/int/starvie-aquila-pro-2024-112005-p,padel-rackets,Starvie
STAR VIE COMET PADEL RACKET,,43,185,104.95,https://www.padelnuestro.com/int/star-vie-comet-padel-racket-26521-p,padel-rackets,Starvie
Starvie Junior 2024,,39,105.95,64.95,https://www.padelnuestro.com/int/starvie-junior-2024-112020-p,padel-rackets,Starvie
STARVIE TRITÓN PRO 2025,Out of stock,39,284.95,174.95,https://www.padelnuestro.com/int/starvie-triton-pro-2025-114828-p,padel-rackets,Starvie
STARVIE TRITON 2025,Out of stock,39,284.95,174.95,https://www.padelnuestro.com/int/starvie-triton-2025-114830-p,padel-rackets,Starvie
STARVIE CORVUS COLUMNS,Out of stock,39,179.99,109.95,https://www.padelnuestro.com/int/starvie-corvus-columns-104426-p,padel-rackets,Starvie
Starvie Vesta 2024,,36,131.95,84.95,https://www.padelnuestro.com/int/starvie-vesta-2024-112028-p,padel-rackets,Starvie
Starvie Aquila Ultra Speed Soft 2024,Out of stock,36,203.95,129.95,https://www.padelnuestro.com/int/starvie-aquila-ultra-speed-soft-2024-112007-p,padel-rackets,Starvie
STARVIE BRAVA PRO 2025,,35,269.95,174.95,https://www.padelnuestro.com/int/starvie-brava-pro-2025-114815-p,padel-rackets,Starvie
STARVIE DRAX 2025,,35,309.95,199.95,https://www.padelnuestro.com/int/starvie-drax-2025-114818-p,padel-rackets,Starvie
STARVIE BRAVA 2025,,35,269.95,174.95,https://www.padelnuestro.com/int/starvie-brava-2025-114816-p,padel-rackets,Starvie
STARVIE DRAX PRO TOUCH 2025,,35,309.95,199.95,https://www.padelnuestro.com/int/starvie-drax-pro-touch-2025-114817-p,padel-rackets,Starvie
Starvie Helion 2024,,35,169.94,109.95,https://www.padelnuestro.com/int/starvie-helion-2024-112014-p,padel-rackets,Starvie
Starvie Radar 2024,,35,175.95,114.95,https://www.padelnuestro.com/int/starvie-radar-2024-112021-p,padel-rackets,Starvie
STARVIE METHEORA PRO TOUCH 2025,Out of stock,35,259.94,169.95,https://www.padelnuestro.com/int/starvie-metheora-pro-touch-2025-114823-p,padel-rackets,Starvie
STARVIE ASTRUM PRO 2025,,34,279.95,184.95,https://www.padelnuestro.com/int/starvie-astrum-pro-2025-114811-p,padel-rackets,Starvie
STARVIE KENTA 2025,Out of stock,34,299.95,196.95,https://www.padelnuestro.com/int/starvie-kenta-2025-114821-p,padel-rackets,Starvie
STARVIE ASTRUM 2025,Out of stock,34,279.95,184.95,https://www.padelnuestro.com/int/starvie-astrum-2025-114812-p,padel-rackets,Starvie
STARVIE RAPTOR PRO TOUCH 2025,Out of stock,34,264.95,174.95,https://www.padelnuestro.com/int/starvie-raptor-pro-touch-2025-114824-p,padel-rackets,Starvie
STARVIE TITANIA PRO 2025,Out of stock,34,204.95,134.95,https://www.padelnuestro.com/int/starvie-titania-pro-2025-114827-p,padel-rackets,Starvie
STARVIE RAPTOR 2025,Out of stock,34,264.95,174.95,https://www.padelnuestro.com/int/starvie-raptor-2025-114825-p,padel-rackets,Starvie
STARVIE TITANIA LITE 2025,Out of stock,34,204.95,134.95,https://www.padelnuestro.com/int/starvie-titania-lite-2025-114826-p,padel-rackets,Starvie
STARVIE KENTA PRO 2025,Out of stock,33,299.95,199.95,https://www.padelnuestro.com/int/starvie-kenta-pro-2025-114820-p,padel-rackets,Starvie
STARVIE AQUILA PRO 2025,Out of stock,33,214.94,144.95,https://www.padelnuestro.com/int/starvie-aquila-pro-2025-114809-p,padel-rackets,Starvie
STARVIE AQUILA 2025,Out of stock,33,214.94,144.95,https://www.padelnuestro.com/int/starvie-aquila-2025-114810-p,padel-rackets,Starvie
Starvie Triton Soft,Out of stock,29,252.95,179.95,https://www.padelnuestro.com/int/starvie-triton-soft-112026-p,padel-rackets,Starvie
STARVIE METHEORA DUAL 2025,Out of stock,27,259.94,189.95,https://www.padelnuestro.com/int/starvie-metheora-dual-2025-114822-p,padel-rackets,Starvie
STARVIE BASALTO 2025,Out of stock,26,249.95,184.95,https://www.padelnuestro.com/int/starvie-basalto-2025-114814-p,padel-rackets,Starvie
STARVIE EXODUS GOLD 2025,,25,199.95,149.95,https://www.padelnuestro.com/int/starvie-exodus-gold-2025,padel-rackets,Starvie
STARVIE EXODUS BLACK 2025,,25,199.95,149.95,https://www.padelnuestro.com/int/starvie-exodus-black-2025,padel-rackets,Starvie
STARVIE TRITÓN PRO TOUCH 2025,Out of stock,25,284.95,214.95,https://www.padelnuestro.com/int/starvie-triton-pro-touch-2025-114829-p,padel-rackets,Starvie
STARVIE JUNIOR 2025,,18,109.95,89.95,https://www.padelnuestro.com/int/starvie-junior-2025-114819-p,padel-rackets,Starvie
STARVIE BASALTO PRO 2025,Out of stock,10,249.95,224.95,https://www.padelnuestro.com/int/starvie-basalto-pro-2025-114813-p,padel-rackets,Starvie
Wilson Bela V3 WR186511U,,0,,259.94,https://www.padelnuestro.com/int/pala-wilson-bela-v3-wr186511u,padel-rackets,Wilson
Wilson Bela LS V3,,0,,209.95,https://www.padelnuestro.com/int/wilson-bela-ls-v3,padel-rackets,Wilson
WILSON DEFY PRO V1 PADEL 2025,,32,330,224.95,https://www.padelnuestro.com/int/wilson-defy-pro-v1-padel-2025,padel-rackets,Wilson
WILSON DEFY V1 2025,,32,279.95,189.95,https://www.padelnuestro.com/int/wilson-defy-v1-2025,padel-rackets,Wilson
WILSON DEFY LS V1 2025,,30,230,159.95,https://www.padelnuestro.com/int/wilson-defy-ls-v1-padel-2-2025,padel-rackets,Wilson
WILSON PRO STAFF V2 TEAM BLACK AND RED,,72,160,44.95,https://www.padelnuestro.com/int/wilson-pro-staff-v2-team-black-and-red-27960-p,padel-rackets,Wilson
WILSON BELA PRO PADEL V2.5,,35,339.95,219.95,https://www.padelnuestro.com/int/wilson-bela-pro-padel-v2-5-111818-p,padel-rackets,Wilson
WILSON BLADE PRO V3 V3 PADEL,,34,289.95,189.95,https://www.padelnuestro.com/int/wilson-blade-pro-v3-v3-padel-113593-p,padel-rackets,Wilson
WILSON PRO STAFF V2 TEAM,,72,160,44.95,https://www.padelnuestro.com/int/wilson-pro-staff-v2-team-27961-p,padel-rackets,Wilson
WILSON BELA TEAM V2 RED,,61,219.95,84.95,https://www.padelnuestro.com/int/wilson-bela-team-v2-red-105139-p,padel-rackets,Wilson
WILSON PRO STAFF ELITE V2,,39,220,134.95,https://www.padelnuestro.com/int/wilson-pro-staff-elite-v2-27959-p,padel-rackets,Wilson
WILSON BELA PRO PADEL 2,Exclusive,54,349.95,159.95,https://www.padelnuestro.com/int/wilson-bela-pro-padel-2-30431-p,padel-rackets,Wilson
WILSON OPTIX V1 BLACK PADEL 2,,30,99.95,69.95,https://www.padelnuestro.com/int/wilson-optix-v1-black-padel-2,padel-rackets,Wilson
WILSON JUICE 2,,64,140,49.95,https://www.padelnuestro.com/int/wilson-juice-2,padel-rackets,Wilson
WILSON BELA PRO V2,,60,374.95,149.95,https://www.padelnuestro.com/int/wilson-bela-pro-v2-105138-p,padel-rackets,Wilson
WILSON CARBON FORCE PRO PADEL CARBON BLACK AND GREEN,Exclusive,60,249,99.95,https://www.padelnuestro.com/int/wilson-carbon-force-pro-padel-carbon-black-and-green-10913-p,padel-rackets,Wilson
WILSON BELA ELITE PADEL 2,,55,310,139.95,https://www.padelnuestro.com/int/wilson-bela-elite-padel-2-30302-p,padel-rackets,Wilson
WILSON OPTIX V1 WHITE PADEL 2,,30,99.95,69.95,https://www.padelnuestro.com/int/wilson-optix-v1-white-padel-2,padel-rackets,Wilson
WILSON BLADE V3 PADEL,,34,249.95,164.95,https://www.padelnuestro.com/int/wilson-blade-v3-padel-113594-p,padel-rackets,Wilson
WILSON BLADE LS V3  PADEL 2,,35,200,129.95,https://www.padelnuestro.com/int/wilson-blade-ls-v3-padel-2-113569-p,padel-rackets,Wilson
WILSON BELA JUNIOR,,54,119.95,54.95,https://www.padelnuestro.com/int/wilson-bela-junior-105356-p,padel-rackets,Wilson
Wilson Bela Pro V3 2025,Out of stock,0,,309.95,https://www.padelnuestro.com/int/pala-wilson-bela-pro-v3-wr186411u,padel-rackets,Wilson
WILSON CARBON FORCE PRO GOLD LTD,Out of stock,69,249,75.95,https://www.padelnuestro.com/int/wilson-carbon-force-pro-gold-ltd-30432-p,padel-rackets,Wilson
WILSON BLADE PRO PADEL V2 2 BLACK AND GREEN,Out of stock,41,289.95,169.95,https://www.padelnuestro.com/int/wilson-blade-pro-padel-v2-2-black-and-green-27948-p,padel-rackets,Wilson
WILSON BLADE LT PADEL 2,Out of stock,60,260,104.95,https://www.padelnuestro.com/int/wilson-blade-lt-padel-2-27953-p,padel-rackets,Wilson
Wilson ULTRA Elite V2 Padel,Out of stock,45,190,104.95,https://www.padelnuestro.com/int/wilson-ultra-elite-v2-padel-27945-p,padel-rackets,Wilson
WILSON BLADE TEAM V2,Out of stock,71,140,39.95,https://www.padelnuestro.com/int/wilson-blade-team-v2-27952-p,padel-rackets,Wilson
WILSON BELA TEAM PADEL 2,Out of stock,59,220,89.95,https://www.padelnuestro.com/int/wilson-bela-team-padel-2-30303-p,padel-rackets,Wilson
WILSON BLADE TEAM V2 BLACK,Out of stock,64,140,49.95,https://www.padelnuestro.com/int/wilson-blade-team-v2-black-27951-p,padel-rackets,Wilson
WILSON PRO STAFF V2 PADEL ALT 2,Out of stock,71,315,89.95,https://www.padelnuestro.com/int/wilson-pro-staff-v2-padel-alt-2-27958-p,padel-rackets,Wilson
WILSON PRO STAFF LT V2,Out of stock,64,249.95,89.95,https://www.padelnuestro.com/int/wilson-pro-staff-lt-v2-27956-p,padel-rackets,Wilson
WILSON BELA LT V2 WHITE,Out of stock,53,340,159.95,https://www.padelnuestro.com/int/wilson-bela-lt-v2-white-105137-p,padel-rackets,Wilson
WILSON BLADE ELITE V2,Out of stock,60,210,84.95,https://www.padelnuestro.com/int/wilson-blade-elite-v2-27950-p,padel-rackets,Wilson
WILSON INTRIGUE BLACK,Out of stock,59,109.95,44.95,https://www.padelnuestro.com/int/wilson-intrigue-black-113173-p,padel-rackets,Wilson
WILSON FIERCE ELITE 2 2025,,68,140,44.95,https://www.padelnuestro.com/int/wilson-fierce-elite-2-2025,padel-rackets,Wilson
WILSON BURN TEAM 2 2025,,68,140,44.95,https://www.padelnuestro.com/int/wilson-burn-team-2-2025,padel-rackets,Wilson
WILSON BELA LT V2.5 PADEL,Out of stock,37,269.95,169.95,https://www.padelnuestro.com/int/wilson-bela-lt-v2-5-padel-111817-p,padel-rackets,Wilson
WILSON BELA ELITE V2.5 PADEL,Out of stock,35,229.95,149.95,https://www.padelnuestro.com/int/wilson-bela-elite-v2-5-padel-111816-p,padel-rackets,Wilson
WILSON BELA ELITE V2 RED,Out of stock,65,310,109.95,https://www.padelnuestro.com/int/wilson-bela-elite-v2-red-105136-p,padel-rackets,Wilson
ADIDAS X-TREME BLACK/GOLD,Exclusive,73,219.95,59.95,https://www.padelnuestro.com/int/adidas-x-treme-black-gold-30448-p,padel-rackets,Adidas
Adidas Metalbone Pro Edt 2025,,0,,424.95,https://www.padelnuestro.com/int/pala-adidas-metalbone-pro-edt-2025-ar1aa4u11,padel-rackets,Adidas
ADIDAS METALBONE 09 2025,,39,219.95,134.95,https://www.padelnuestro.com/int/adidas-metalbone-09-2025,padel-rackets,Adidas
ADIDAS METALBONE HRD+ 3.4 2025,,24,390,294.95,https://www.padelnuestro.com/int/pala-adidas-metalbone-hrd-3-4-ar1aa1u22,padel-rackets,Adidas
ADIDAS METALBONE 3.4 2025 - ALE GALÁN,,24,390,294.95,https://www.padelnuestro.com/int/adidas-metalbone-3-4-2025,padel-rackets,Adidas
ADIDAS METALBONE CTRL 3.4 2025,,26,390,289.95,https://www.padelnuestro.com/int/adidas-metalbone-ctrl-3-4-2025,padel-rackets,Adidas
ADIDAS METALBONE CARBON CTRL 3.4 2025,,31,260,179.95,https://www.padelnuestro.com/int/pala-adidas-metalbone-carbon-ctrl-3-4-ar1ca1u45,padel-rackets,Adidas
ADIDAS METALBONE YOUTH 3.4 2025,,22,114.95,89.95,https://www.padelnuestro.com/int/adidas-metalbone-youth-3-4-2025,padel-rackets,Adidas
ADIDAS ADIPOWER MULTIWEIGHT CTRL 3.4 2025,,25,400,299.95,https://www.padelnuestro.com/int/adidas-adipower-multiweight-ctrl-3-4-2025,padel-rackets,Adidas
ADIDAS CROSS IT 3.4 2025,,24,349.95,264.95,https://www.padelnuestro.com/int/adidas-cross-lt-3-4-2025,padel-rackets,Adidas
ADIDAS CROSS IT CTRL 3.4 2025,,43,350,199.95,https://www.padelnuestro.com/int/adidas-cross-lt-ctrl-3-4-2025,padel-rackets,Adidas
ADIDAS METALBONE TEAM 3.4 2025,,25,200,149.95,https://www.padelnuestro.com/int/adidas-metalbone-team-3-4-2025,padel-rackets,Adidas
ADIDAS METALBONE TEAM LIGHT 3.4 2025,,30,200,139.95,https://www.padelnuestro.com/int/pala-adidas-metalbone-team-light-3-4-ar2ca0u45,padel-rackets,Adidas
ADIDAS ADIPOWER CARBON CTRL 2025,,24,270,204.95,https://www.padelnuestro.com/int/adidas-adipower-carbon-ctrl-2025,padel-rackets,Adidas
ADIDAS ADIPOWER CARBON LIGHT 2025,,24,270,204.95,https://www.padelnuestro.com/int/adidas-adipower-carbon-light-2025,padel-rackets,Adidas
